VEHICLE_CODE,VEHICLE_NAME,LABOUR_CODE,LABOUR_NAME,MAIN_CATEGORY,SECOND_CATEGORY,BATTERY_REPAIR
 46541,Han,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 75026,Han,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 48621,Dolphin,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
 51033,Song,LR004,Charging Port Repair,Electrical,Charging Port,N
 24290,Yuan,LR007,Power Electronics Repair,Electrical,Power Electronics,N
  9546,Song,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
 61575,Dolphin,LR004,Charging Port Repair,Electrical,Charging Port,N
 12514,Shark,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 77612,Shark,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 94777,Tang,LR004,Charging Port Repair,Electrical,Charging Port,N
 70485,Han,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
 32786,Dolphin Mini,LR006,BMS Calibration,Electrical,BMS,Y
 79373,Shark,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 26301,Yuan,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 28814,Dolphin Mini,LR015,Water Pump Replacement,Mechanical,Water Pump,N
  3295,Dolphin Mini,LR004,Charging Port Repair,Electrical,Charging Port,N
  8136,Dolphin,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
 46732,Yuan,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 40472,Han,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 72532,Qin,LR007,Power Electronics Repair,Electrical,Power Electronics,N
 24890,Dolphin Mini,LR004,Charging Port Repair,Electrical,Charging Port,N
 77794,Tang,LR004,Charging Port Repair,Electrical,Charging Port,N
 60871,Qin,LR004,Charging Port Repair,Electrical,Charging Port,N
 69780,King,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
   767,Song,LR006,BMS Calibration,Electrical,BMS,Y
 50173,Yuan,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 17619,Dolphin,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 56584,Yuan,LR006,BMS Calibration,Electrical,BMS,Y
 67773,Tang,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 44965,King,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
 12107,Han,LR004,Charging Port Repair,Electrical,Charging Port,N
 61435,Han,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
  5110,Han,LR006,BMS Calibration,Electrical,BMS,Y
 86022,Qin,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 92111,Qin,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 47365,Han,LR007,Power Electronics Repair,Electrical,Power Electronics,N
 60841,Dolphin Mini,LR006,BMS Calibration,Electrical,BMS,Y
 22435,Tang,LR004,Charging Port Repair,Electrical,Charging Port,N
 35918,Qin,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 84586,Dolphin,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 44683,Han,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 63159,Dolphin Mini,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
 44923,Shark,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 18986,Yuan,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 71432,Dolphin,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 86401,Song,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
  1955,Qin,LR007,Power Electronics Repair,Electrical,Power Electronics,N
 14068,Yuan,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 74149,Dolphin,LR004,Charging Port Repair,Electrical,Charging Port,N
  8552,Dolphin Mini,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 51869,Dolphin,LR007,Power Electronics Repair,Electrical,Power Electronics,N
 54864,Yuan,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 57662,King,LR014,AC Compressor Service,Mechanical,AC Compressor,N
  1436,King,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
  2059,Song,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 12836,Dolphin,LR007,Power Electronics Repair,Electrical,Power Electronics,N
 18343,Dolphin Mini,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 14950,Qin,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
  4081,Song,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 54423,Song,LR004,Charging Port Repair,Electrical,Charging Port,N
  8886,Dolphin Mini,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
 38815,Song,LR007,Power Electronics Repair,Electrical,Power Electronics,N
 87282,Shark,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 16980,Han,LR007,Power Electronics Repair,Electrical,Power Electronics,N
 40640,Tang,LR004,Charging Port Repair,Electrical,Charging Port,N
  6815,Tang,LR014,AC Compressor Service,Mechanical,AC Compressor,N
  3886,Han,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 99826,Seal,LR006,BMS Calibration,Electrical,BMS,Y
 20799,Dolphin Mini,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 30187,Yuan,LR007,Power Electronics Repair,Electrical,Power Electronics,N
 25456,Dolphin Mini,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 33014,Dolphin Mini,LR004,Charging Port Repair,Electrical,Charging Port,N
 93576,King,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 14119,Dolphin Mini,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 26498,King,LR004,Charging Port Repair,Electrical,Charging Port,N
 41840,Song,LR015,Water Pump Replacement,Mechanical,Water Pump,N
  2460,Song,LR007,Power Electronics Repair,Electrical,Power Electronics,N
  4760,Seal,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 10507,King,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 64353,Tang,LR007,Power Electronics Repair,Electrical,Power Electronics,N
 26518,Song,LR006,BMS Calibration,Electrical,BMS,Y
 81617,Dolphin,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 84957,Song,LR006,BMS Calibration,Electrical,BMS,Y
 26861,Qin,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 10107,Song,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 62650,Seal,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 80412,Qin,LR007,Power Electronics Repair,Electrical,Power Electronics,N
 91297,Dolphin,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 42190,Tang,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 30819,Dolphin,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 86035,Song,LR006,BMS Calibration,Electrical,BMS,Y
 60118,Tang,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 64533,Han,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 75162,Qin,LR006,BMS Calibration,Electrical,BMS,Y
  4243,Tang,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
 86900,Song,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
 36277,Shark,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 93713,Dolphin,LR006,BMS Calibration,Electrical,BMS,Y
  5335,Dolphin Mini,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 44889,Dolphin,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 88850,Dolphin,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 44139,Qin,LR006,BMS Calibration,Electrical,BMS,Y
 22280,Dolphin,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 94868,Tang,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 63227,Han,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 42603,Yuan,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
  5887,Dolphin,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
 79722,Qin,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 37658,Dolphin Mini,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 82467,Yuan,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
  9468,Qin,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 26082,Tang,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 16557,Song,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 97575,Yuan,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
 52660,Dolphin,LR007,Power Electronics Repair,Electrical,Power Electronics,N
 78414,Dolphin,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 22179,Dolphin,LR007,Power Electronics Repair,Electrical,Power Electronics,N
 44845,Han,LR006,BMS Calibration,Electrical,BMS,Y
 96189,Yuan,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 94713,Seal,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 36737,Han,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 22380,Dolphin,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 72653,Dolphin,LR004,Charging Port Repair,Electrical,Charging Port,N
 81460,Han,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
   524,Tang,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 46183,Han,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 71495,Tang,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 59268,Han,LR007,Power Electronics Repair,Electrical,Power Electronics,N
 32667,Qin,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 81704,Dolphin,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
 89303,Dolphin Mini,LR014,AC Compressor Service,Mechanical,AC Compressor,N
  1197,Qin,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 59441,Yuan,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
 13786,Song,LR004,Charging Port Repair,Electrical,Charging Port,N
 67134,Yuan,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 60889,Shark,LR004,Charging Port Repair,Electrical,Charging Port,N
 47924,Dolphin Mini,LR006,BMS Calibration,Electrical,BMS,Y
 45401,Seal,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 61551,Qin,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 33845,Qin,LR007,Power Electronics Repair,Electrical,Power Electronics,N
 45154,Song,LR014,AC Compressor Service,Mechanical,AC Compressor,N
  7220,Qin,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 81972,Seal,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 97556,Dolphin,LR004,Charging Port Repair,Electrical,Charging Port,N
 68355,Shark,LR004,Charging Port Repair,Electrical,Charging Port,N
 76476,Shark,LR006,BMS Calibration,Electrical,BMS,Y
 51247,Seal,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 16546,Han,LR006,BMS Calibration,Electrical,BMS,Y
 11046,Song,LR007,Power Electronics Repair,Electrical,Power Electronics,N
 91826,Han,LR007,Power Electronics Repair,Electrical,Power Electronics,N
 18989,Seal,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
 59609,Dolphin Mini,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 45536,Dolphin Mini,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 91072,Qin,LR014,AC Compressor Service,Mechanical,AC Compressor,N
  6665,Dolphin Mini,LR004,Charging Port Repair,Electrical,Charging Port,N
 42842,Dolphin Mini,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
 29042,Dolphin Mini,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 93358,Tang,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 79374,Song,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
 70835,Dolphin,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
  9672,Dolphin Mini,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 58627,Dolphin,LR007,Power Electronics Repair,Electrical,Power Electronics,N
 37832,Tang,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 48462,King,LR004,Charging Port Repair,Electrical,Charging Port,N
  7172,Yuan,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 94043,Qin,LR006,BMS Calibration,Electrical,BMS,Y
 37951,Yuan,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 35734,Yuan,LR007,Power Electronics Repair,Electrical,Power Electronics,N
 65190,Shark,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 34741,Dolphin Mini,LR007,Power Electronics Repair,Electrical,Power Electronics,N
 59310,Dolphin,LR006,BMS Calibration,Electrical,BMS,Y
 81357,Dolphin Mini,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 83935,Dolphin,LR007,Power Electronics Repair,Electrical,Power Electronics,N
 51556,Dolphin,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 21452,Dolphin,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 28613,Song,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 69747,Song,LR006,BMS Calibration,Electrical,BMS,Y
 12383,Dolphin,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 60739,Yuan,LR004,Charging Port Repair,Electrical,Charging Port,N
 94854,Song,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 18695,Dolphin Mini,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 43241,Dolphin,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 99726,Qin,LR006,BMS Calibration,Electrical,BMS,Y
 66940,Dolphin Mini,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 37345,Dolphin,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
  1362,Dolphin Mini,LR006,BMS Calibration,Electrical,BMS,Y
  9303,Dolphin Mini,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 60743,Dolphin,LR004,Charging Port Repair,Electrical,Charging Port,N
 87826,Dolphin Mini,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
  9318,Dolphin Mini,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
 34617,Dolphin,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
 19791,Shark,LR004,Charging Port Repair,Electrical,Charging Port,N
 39064,Yuan,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
 74199,Qin,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 70175,Seal,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 49588,Dolphin Mini,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 31461,Yuan,LR004,Charging Port Repair,Electrical,Charging Port,N
 47892,Song,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 79917,Dolphin Mini,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 26040,Dolphin Mini,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 16778,Dolphin,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 90513,Song,LR004,Charging Port Repair,Electrical,Charging Port,N
 11503,Shark,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 82415,Yuan,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 27487,Qin,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
 30742,Dolphin,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
 34496,Dolphin,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 33744,Dolphin Mini,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 48270,Dolphin,LR006,BMS Calibration,Electrical,BMS,Y
 17499,Qin,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 94694,Dolphin Mini,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
 40828,Dolphin Mini,LR004,Charging Port Repair,Electrical,Charging Port,N
 54076,Han,LR006,BMS Calibration,Electrical,BMS,Y
 51263,Shark,LR006,BMS Calibration,Electrical,BMS,Y
 37328,Qin,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 27273,King,LR004,Charging Port Repair,Electrical,Charging Port,N
 63429,Seal,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
 91395,Dolphin Mini,LR006,BMS Calibration,Electrical,BMS,Y
 10907,Yuan,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 61472,Dolphin Mini,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 43566,Shark,LR004,Charging Port Repair,Electrical,Charging Port,N
 74705,Song,LR015,Water Pump Replacement,Mechanical,Water Pump,N
  3396,Han,LR004,Charging Port Repair,Electrical,Charging Port,N
 62890,Seal,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
 74674,Tang,LR007,Power Electronics Repair,Electrical,Power Electronics,N
 20905,Dolphin,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 83521,Qin,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 11984,Dolphin,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 44743,Yuan,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 58241,Yuan,LR004,Charging Port Repair,Electrical,Charging Port,N
  1478,Yuan,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
 49165,Han,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 81566,Dolphin,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
 79304,Qin,LR007,Power Electronics Repair,Electrical,Power Electronics,N
 90747,Tang,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 38601,Yuan,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 88121,Dolphin,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 78657,Dolphin Mini,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 52093,Shark,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 48459,Han,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 50570,Yuan,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 54298,Song,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
 48865,Song,LR006,BMS Calibration,Electrical,BMS,Y
 74090,Qin,LR007,Power Electronics Repair,Electrical,Power Electronics,N
 17009,Qin,LR004,Charging Port Repair,Electrical,Charging Port,N
 46394,Qin,LR006,BMS Calibration,Electrical,BMS,Y
 41385,Shark,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 50899,Han,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 94939,Qin,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
 55267,Yuan,LR004,Charging Port Repair,Electrical,Charging Port,N
 46072,Dolphin,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 59858,Song,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
 24699,Shark,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 79327,Seal,LR004,Charging Port Repair,Electrical,Charging Port,N
 16132,Han,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 29730,Dolphin,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 77636,King,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 50818,Shark,LR006,BMS Calibration,Electrical,BMS,Y
 93064,Song,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 27245,Tang,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 60851,Dolphin,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 50336,Han,LR007,Power Electronics Repair,Electrical,Power Electronics,N
 73167,Qin,LR004,Charging Port Repair,Electrical,Charging Port,N
 56738,Dolphin Mini,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
 25666,Dolphin,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 91330,Tang,LR004,Charging Port Repair,Electrical,Charging Port,N
 85344,Qin,LR014,AC Compressor Service,Mechanical,AC Compressor,N
  4425,Qin,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 49344,Dolphin Mini,LR006,BMS Calibration,Electrical,BMS,Y
 38210,Dolphin,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 98585,Han,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
 75460,Dolphin,LR007,Power Electronics Repair,Electrical,Power Electronics,N
